time (ms),IQ
0.04522,(4.466834272523737-4.130837870343218j)
0.04524,(4.460365216579592-2.731150168619889j)
0.04526,(4.0422662741317685-3.188860520166841j)
0.04528,(4.71588959434573-3.3275822264244392j)
0.0453,(4.3166582738891-3.2390358572257587j)
0.04532,(3.130803609283827-3.0763257308263245j)
0.04534,(4.131465517785286-3.7048840352006582j)
0.04536,(3.993442426437292-3.6203384636917173j)
0.04538,(4.016098439407569-3.3859088412379696j)
0.0454,(4.332736267422865-3.668077872656813j)
0.04542,(4.222897377480333-3.8091814333249943j)
0.04544,(3.895195065615083-3.676506349761787j)
0.04546,(4.621649569633021-3.3727625529239136j)
0.04548,(3.6922741952320384-3.1961810780446327j)
0.0455,(3.669760410990415-3.923600715462896j)
0.04552,(3.7586181481126566-3.563250959877067j)
0.04554,(4.26873793871354-3.518008253725422j)
0.04556,(4.243105399614546-3.9635590649883636j)
0.04558,(3.8498614567745606-3.350386891443515j)
0.0456,(3.9222465311224872-3.535692980837312j)
0.04562,(4.119277357082751-3.812848611942318j)
0.04564,(3.7644755908661307-3.660778433851068j)
0.04566,(4.38685715796908-3.321580300215592j)
0.04568,(4.642733664967847-3.1740431063428187j)
0.0457,(4.061468914685138-3.3868070189446104j)
0.04572,(4.2362244008907535-2.8646326214381403j)
0.04574,(4.15684397785813-3.128204899563007j)
0.04576,(4.576515306378668-3.3162184428233568j)
0.04578,(4.767666959614333-3.7342491905774398j)
0.0458,(4.0015020339953695-3.122947142795348j)
0.04582,(4.1314954921934595-3.756205374752049j)
0.04584,(4.406794189003812-3.2510665480276475j)
0.04586,(4.235719663175211-4.314673686150014j)
0.04588,(3.816826248033733-3.664597200204431j)
0.0459,(3.5177271190523376-3.965907144576298j)
0.04592,(3.9216664162969144-3.5954159593203996j)
0.04594,(4.230055193347802-4.013055112508992j)
0.04596,(3.989413546293166-3.4904800598528136j)
0.04598,(3.769188824264769-3.34430811700428j)
0.046,(3.9273477763609272-3.716701219471294j)
0.04602,(4.731038675823941-3.6066791724569263j)
0.04604,(3.744604012821051-3.4268392549087676j)
0.04606,(4.015864727890067-3.515699082018208j)
0.04608,(3.9487454782956126-3.050692527226764j)
0.0461,(4.7728579071914385-3.7284625181201076j)
0.04612,(3.629970266376672-3.320922443472473j)
0.04614,(3.859044759741378-3.413257442193339j)
0.04616,(4.14239770937486-4.029581810245782j)
0.04618,(4.177186303816919-3.470909732405722j)
0.0462,(4.495074789392862-3.528956412805962j)
0.04622,(4.460640484819055-3.6641321741971473j)
0.04624,(3.8865702342266095-2.9085560064432934j)
0.04626,(4.225734363198948-3.071664652833345j)
0.04628,(4.0635501398887195-3.7542093569559043j)
0.0463,(3.9686817745192386-3.2882286766057343j)
0.04632,(4.459982687518533-3.2520409380877666j)
0.04634,(4.20607397271142-3.4513738060916905j)
0.04636,(4.652781521628689-3.8660360821682023j)
0.04638,(4.27994307643938-3.81745200479385j)
0.0464,(4.430363096247415-3.3240403086087578j)
0.04642,(3.2165743426559454-3.3310510954363557j)
0.04644,(4.151467810296708-3.595123302613879j)
0.04646,(4.265959084330538-3.0614078613559434j)
0.04648,(4.296737701928028-3.0021932184008637j)
0.0465,(4.637517741796987-3.0061277102891983j)
0.04652,(4.328633642124228-3.004709004842156j)
0.04654,(3.7185417973824784-3.5052778779367295j)
0.04656,(4.3024200557346095-3.944949917108296j)
0.04658,(4.402061511090474-3.6074683063846202j)
0.0466,(3.9197533689934296-3.538274819649878j)
0.04662,(3.986000127876398-3.7099122993700266j)
0.04664,(4.385752185826097-3.6269404986306646j)
0.04666,(4.124771654423505-3.885154305263005j)
0.04668,(4.488683951413182-3.2618529574189625j)
0.0467,(4.18617608013584-2.957233101789258j)
0.04672,(3.397007216446795-2.706001433385814j)
0.04674,(4.144106211295951-3.4172553830037105j)
0.04676,(3.9922981723041064-3.557203760899147j)
0.04678,(4.330358580347382-3.5123184472876137j)
0.0468,(4.266298480660567-3.046270115566996j)
0.04682,(3.811126102666312-3.051902460438228j)
0.04684,(4.19147375943146-3.5801969406034946j)
0.04686,(4.304058666344188-3.0988510247944676j)
0.04688,(4.273440158583414-3.4461282023472357j)
0.0469,(4.451125693339626-3.7451749765496194j)
0.04692,(3.784669498671593-3.551541596445015j)
0.04694,(4.07343305653148-2.932304948936704j)
0.04696,(3.3828195530591803-3.259435692080787j)
0.04698,(4.518818329146812-3.6689209706256687j)
0.047,(4.166171263586805-3.1875569054328166j)
0.04702,(4.096713602919864-3.2620261381354507j)
0.04704,(4.091289028469427-3.6033192447323605j)
0.04706,(4.294056276252057-3.748871143708149j)
0.04708,(4.48086620240997-3.870425478698701j)
0.0471,(4.036913562015012-4.048092237037827j)
0.04712,(4.270475897528762-3.718087144414368j)
0.04714,(4.2665950431451485-3.559229989534725j)
0.04716,(3.4011515303198747-3.0799473027202686j)
0.04718,(3.8979718422972662-3.225242732430186j)
0.0472,(4.279140069919859-3.434497348465035j)
0.04722,(4.545258303683762-4.124602571457579j)
0.04724,(4.586998905107984-3.401576861611494j)
0.04726,(3.725751532598721-4.048481781556578j)
0.04728,(4.467112740590315-3.2089340983946255j)
0.0473,(4.478359881022333-3.1995093006357935j)
0.04732,(4.271551918582742-3.4830330499187974j)
0.04734,(3.460694493379969-3.227716881760232j)
0.04736,(3.954931409889606-3.1619310751726935j)
0.04738,(4.1700789579386655-3.4634766931499943j)
0.0474,(4.055332362152942-3.5482961243462356j)
0.04742,(3.411108754569213-3.942914293647942j)
0.04744,(4.046879794526144-3.6183552321986214j)
0.04746,(3.8237524608994877-3.832196877959711j)
0.04748,(4.330918003486244-3.8355525728300077j)
0.0475,(4.293951138619378-3.744307644679945j)
0.04752,(4.30833474215415-4.153845873503786j)
0.04754,(4.010849722419156-3.17354994194849j)
0.04756,(4.140735523573182-3.4269993775277996j)
0.04758,(4.106004612361831-3.1130409731779185j)
0.0476,(4.438518325469089-3.232681509257162j)
0.04762,(3.9561986881083513-3.333715593136576j)
0.04764,(3.8815767215165233-3.2352584146977703j)
0.04766,(4.454485316774766-3.4497291004683026j)
0.04768,(4.4075957945490964-3.064978094888068j)
0.0477,(4.289285828257153-3.6699185877729605j)
0.04772,(4.660423891107379-3.5067121982581924j)
0.04774,(4.830110821771225-3.5930631732026046j)
0.04776,(4.544191646883805-2.8276491461832j)
0.04778,(3.884860431593226-3.710614034127356j)
0.0478,(4.411006864687583-3.070750126962959j)
0.04782,(4.170719116030827-3.954449843130881j)
0.04784,(3.946540479117008-3.4665747846949997j)
0.04786,(3.886932698037419-3.5605309640311935j)
0.04788,(4.223732323327166-3.8402918231736693j)
0.0479,(4.406255530287279-3.721485461704053j)
0.04792,(4.593748770584454-3.3323109166644125j)
0.04794,(4.358679295285808-3.612154751259577j)
0.04796,(4.325284993771312-3.8217264046499015j)
0.04798,(4.065352142684945-3.2007415234568035j)
0.048,(4.206149529855187-3.507062362486327j)
0.04802,(3.63567711047059-3.38959535150117j)
0.04804,(4.322391511696533-3.1356068917304643j)
0.04806,(4.277880145963103-2.9847288820960673j)
0.04808,(4.772047936334215-4.262024113966646j)
0.0481,(4.120741556897021-3.535810694919155j)
0.04812,(4.531065302907121-4.058973219621666j)
0.04814,(3.9758491249241503-2.5913140739431095j)
0.04816,(4.699652219684614-3.4497496874880302j)
0.04818,(4.617135561986926-3.1756129718791706j)
0.0482,(4.511288300617069-3.70903541118722j)
0.04822,(4.154050538644348-3.618476204828019j)
0.04824,(4.0598960555767505-3.133543106343529j)
0.04826,(4.010315180170385-3.328298200654532j)
0.04828,(3.8097320076411876-2.9407572110491005j)
0.0483,(4.289855562690262-3.7781290017147873j)
0.04832,(4.051185048376738-3.5726834198452235j)
0.04834,(4.261534501747779-3.3289539857792816j)
0.04836,(4.190586620384863-3.278104687237627j)
0.04838,(3.776057494013809-3.3602406932984965j)
0.0484,(4.487734559747153-3.9410400105481918j)
0.04842,(4.1660052834918195-3.8142129121397503j)
0.04844,(4.421375245602995-3.386128709826887j)
0.04846,(3.7455138109811204-4.0144429471302585j)
0.04848,(3.879336484084585-3.7953441548071667j)
0.0485,(4.003186997279072-3.4875594438611306j)
0.04852,(4.214943330422842-3.7586975835291265j)
0.04854,(4.099451255479588-3.423572587527432j)
0.04856,(4.588757861467277-3.529869195491085j)
0.04858,(4.478847518245225-3.7627234489632797j)
0.0486,(3.890333176922557-3.7548322666242817j)
0.04862,(5.116063197391535-3.0740365843030815j)
0.04864,(4.105700695184129-3.3719585181291154j)
0.04866,(4.564382356652108-3.417558193377169j)
0.04868,(4.039119947451698-3.48171292413017j)
0.0487,(4.342215944430589-3.8024750875313433j)
0.04872,(4.450604834007805-3.6881233206986934j)
0.04874,(3.632547223216798-4.300240940824961j)
0.04876,(5.495703792944661-3.262169069002946j)
0.04878,(5.605590529298288-2.7065553119290806j)
0.0488,(5.749658471887988-2.3171332821150563j)
0.04882,(5.664301708878338-2.7010444076830065j)
0.04884,(5.676949751599912-2.2380344002363746j)
0.04886,(5.692653994737905-2.5865770806136728j)
0.04888,(5.468031116142731-2.450487900548487j)
0.0489,(6.119771316146453-2.510394845017385j)
0.04892,(5.904441668353384-2.2667372827292285j)
0.04894,(5.8199276018932435-2.0979305170864406j)
0.04896,(6.204721527019309-2.8290030385715053j)
0.04898,(6.454834116651157-1.913523091955121j)
0.049,(5.3460095578478-2.785589774188753j)
0.04902,(6.407211123477292-2.561420924140585j)
0.04904,(5.858302063457049-2.6763132655484942j)
0.04906,(5.415713415861857-1.9974151977326755j)
0.04908,(6.00359438073849-2.853623185395197j)
0.0491,(5.827052986363643-2.2608193258341087j)
0.04912,(6.152872348703399-3.2361217226317844j)
0.04914,(5.914489019672237-2.2287194935238066j)
0.04916,(5.984959477623495-2.5637637065571623j)
0.04918,(5.720953612408573-2.6248295498042813j)
0.0492,(5.523214948454972-2.7305688867542948j)
0.04922,(6.113279138071877-2.522199139368046j)
0.04924,(5.691039040265712-2.6183204466622043j)
0.04926,(6.000154439537198-2.9969662135143786j)
0.04928,(6.361309750178193-2.7616236939979473j)
0.0493,(5.812761127255563-2.2338625271321253j)
0.04932,(6.099385675592277-2.6342220204571487j)
0.04934,(5.855827398049332-2.7635281584927736j)
0.04936,(5.74447490627397-2.4844993605083676j)
0.04938,(5.3452422736461624-2.337133269524049j)
0.0494,(5.852892556485008-2.28328621708968j)
0.04942,(5.81128161773468-2.3873688487176614j)
0.04944,(5.57575907431398-2.097013966046889j)
0.04946,(5.187663044567141-2.483609009500122j)
0.04948,(5.309305075556761-2.578701042537505j)
0.0495,(6.461107506640037-2.2088502711050575j)
0.04952,(5.878628784650337-2.7361748292062114j)
0.04954,(5.387287620117876-2.634725055965762j)
0.04956,(5.665319186549107-3.031028500429499j)
0.04958,(5.869404634484099-1.8953717806780692j)
0.0496,(6.015640451832514-1.804867817821639j)
0.04962,(5.788283710016758-2.558340712502345j)
0.04964,(6.539763208881811-2.2455117733723147j)
0.04966,(6.555478476565627-2.266814658239707j)
0.04968,(5.99368623330533-2.436866735593191j)
0.0497,(5.743944550662233-2.0948396056590783j)
0.04972,(5.9935558771583475-2.9216086977275j)
0.04974,(5.423057355330482-2.5616148877976173j)
0.04976,(6.19918443506243-3.1956203796422256j)
0.04978,(5.923266891576473-2.8370111635590227j)
0.0498,(5.463685236753919-3.041894268317166j)
0.04982,(5.671271051085246-3.1126086097558385j)
0.04984,(6.057177672899158-2.665133582116821j)
0.04986,(5.310960800829274-2.378371782036261j)
0.04988,(5.5681877415118075-2.7217497247932103j)
0.0499,(5.710736601215595-2.681698967079091j)
0.04992,(6.191097709723999-2.744907912740858j)
0.04994,(6.437480075135108-2.4532010558193145j)
0.04996,(5.992269837212939-2.7015071616138266j)
0.04998,(4.8126294552250775-2.8355188977600974j)
